"","COUNTRY.x","FISHNET_ID","Latitude","Longitude","rapeseed_HgHa","AET_mean","rapeseed_Fertilizer","Pesticide","GDP_Mean","FISHNET_ID.1"
"24886","Canada",68508,53.5535,-94.2109,0.0409095857249568,2.70435482338373,1.59046249431294,5.43420630841758,4.37324138608759,68508
"24891","China",68513,47.2505,126.775,0.332410930832887,2.69768590504995,2.22196327890145,6.95136909386879,2.99627669770714,68513
"24892","Canada",68514,55.1279,-111.279,0.00892451883449854,2.34235217271983,1.69848551243355,5.43420630841758,4.37324138608759,68514
"24893","Kazakhstan",68515,52.47,78.2657,0.229779327287957,2.30500570056393,0.810629316045996,4.50851625226694,3.17598650936112,68515
"24901","United States",68526,47.8586,-99.6008,0.401167312698713,2.62053881928067,2.33053784025666,6.47257508985315,4.55253120853509,68526
"24902","China",68527,42.7943,95.3336,0.0952039781468292,1.89565928327774,2.33396481310229,6.95136909386879,2.99627669770714,68527
"24904","United States",68530,46.6353,-88.821,0.31421295526265,2.75813883147574,2.21575415624801,6.47257508985315,4.55253120853509,68530
"24905","Russian Federation",68531,51.3591,131.266,0.0159881049655332,2.59843222359587,1.24322589799282,5.32502074550366,3.33487843404016,68531
"24908","China",68535,42.1292,119.588,0.271060669475557,2.59656437178872,2.27438822341724,6.95136909386879,2.99627669770714,68535
"24911","China",68540,42.1292,111.503,0.156617173661905,2.51512446831163,2.21643981636836,6.95136909386879,2.99627669770714,68540
"24917","China",68547,40.0912,98.9269,0.366636950407446,2.30745783308015,2.21387937768831,6.95136909386879,2.99627669770714,68547
"24919","Turkey",68551,38.6973,40.5364,0.48649489645587,2.26529523958764,1.74270227699684,5.33782451404581,3.5953428256262,68551
"24921","Turkey",68553,42.1287,27.061,0.37162289838512,2.68119007121447,1.68267378829704,5.33782451404581,3.5953428256262,68553
"24922","Turkey",68553,42.1287,27.061,0.37162289838512,2.68119007121447,1.68267378829704,5.33782451404581,3.5953428256262,68553
"24923","Denmark",68555,56.1187,12.7805,0.444895777465742,2.62320620345612,2.30918973754052,4.35173834558076,4.5256639530723,68555
"24924","Russian Federation",68556,59.4966,32.4516,0.15312165344969,2.59393844293372,1.30032654735655,5.32502074550366,3.33487843404016,68556
"24928","Russian Federation",68560,56.6424,86.3505,0.258705675846434,2.42938694688255,1.24823514400732,5.32502074550366,3.33487843404016,68560
"24934","Russian Federation",68568,56.6424,78.2657,0.145018722810323,2.34787573544977,1.24789214509036,5.32502074550366,3.33487843404016,68568
"24935","Ukraine",68569,49.0536,25.2651,0.263382637907828,2.60582111521469,1.41601325116504,5.28195781643865,2.91918067636586,68569
"24937","China",68575,50.7932,126.775,0.232903420535353,2.59405036858913,2.19525202590674,6.95136909386879,2.99627669770714,68575
"24938","Canada",68576,49.6405,-106.787,0.336359987167306,2.37629446083225,1.88861558511243,5.43420630841758,4.37324138608759,68576
"24939","Canada",68577,57.6193,-117.567,0.154215228479438,2.53374634289211,1.95343703907714,5.43420630841758,4.37324138608759,68577
"24940","Kazakhstan",68579,46.6353,85.4522,0.173187682636029,2.15929499358345,2.32363846334657,4.50851625226694,3.17598650936112,68579
"24945","Russian Federation",68584,61.704,56.7061,0.0198443163200892,2.5181848042184,1.25366558577751,5.32502074550366,3.33487843404016,68584
"24956","United States",68595,36.5542,-115.77,0.00732433331776838,1.96378782734556,1.87277328719799,6.47257508985315,4.55253120853509,68595
"24959","France",68599,42.7943,0.112226,0.46813026380138,2.47291309301795,2.31004719384808,5.83682522770016,4.39150652613484,68599
"24964","Russian Federation",68605,56.1441,96.232,0.224014806705819,2.20884428934074,1.23791190071419,5.32502074550366,3.33487843404016,68605
"24968","Canada",68612,53.5535,-103.194,0.278418788141303,2.48442695610825,1.84293522839847,5.43420630841758,4.37324138608759,68612
"24987","Turkey",68637,41.1485,30.3644,0.396373741484141,2.55171133252271,1.72480508049304,5.33782451404581,3.5953428256262,68637
"24990","China",68643,38.6973,99.8252,0.502916322915114,2.4012107212332,2.23765125971439,6.95136909386879,2.99627669770714,68643
"24992","Canada",68645,57.6193,-111.279,0.0819305037654721,2.39532639306935,1.95812316902779,5.43420630841758,4.37324138608759,68645
"24993","China",68646,49.0536,122.283,0.228370929121239,2.4721249508822,2.21526761248469,6.95136909386879,2.99627669770714,68646
"24996","Russian Federation",68654,49.0536,42.333,0.278753595467004,2.63522635871826,1.31089056126133,5.32502074550366,3.33487843404016,68654
"24997","Russian Federation",68655,52.47,85.4522,0.278753595467004,2.21807888976455,1.25482459790813,5.32502074550366,3.33487843404016,68655
"24998","China",68657,41.457,106.113,0.0793552731467141,2.21209243739237,2.21489928272986,6.95136909386879,2.99627669770714,68657
"25003","Afghanistan",68663,37.2755,71.9774,0.0156740444549554,2.57097010282746,1.47141420634803,0,2.26964184190232,68663
"25011","Russian Federation",68674,59.4966,62.9943,0.0364292648279724,2.29942427754368,1.25578327875231,5.32502074550366,3.33487843404016,68674
"25012","United States",68676,35.0911,-115.77,0.373341314758495,1.98847401760519,2.35301255658046,6.47257508985315,4.55253120853509,68676
"25014","Russian Federation",68678,59.4966,64.7909,0.0658172827592513,2.26083771514877,1.25389781566629,5.32502074550366,3.33487843404016,68678
"25016","China",68681,40.0912,95.3336,0.234319714819445,1.57801124190754,2.21357930159303,6.95136909386879,2.99627669770714,68681
"25017","Algeria",68682,36.3818,1.92905,0.412670503002093,2.21013690475258,1.25596558376051,4.24440083380137,3.24133383890853,68682
"25019","China",68685,37.2755,81.8589,0.161245120547164,1.35315800989627,2.33447323485326,6.95136909386879,2.99627669770714,68685
"25020","China",68687,41.457,118.69,0.288183860899191,2.58932447786423,2.28389912568317,6.95136909386879,2.99627669770714,68687
"25023","China",68691,37.2755,103.418,0.49062408071285,2.59529606118694,2.26716791128987,6.95136909386879,2.99627669770714,68691
"25024","China",68692,44.1032,116.893,0.158772326333128,2.53412813689187,2.21667675681352,6.95136909386879,2.99627669770714,68692
"25033","Spain",68704,41.457,-3.48104,0.365593537445322,2.53670119998183,2.34231233824085,5.40708143378234,4.21334781739129,68704
"25036","Russian Federation",68708,45.3835,47.7229,0.0731070963780481,2.57797367155023,1.01947363445399,5.32502074550366,3.33487843404016,68708
"25042","France",68719,50.2203,2.80717,0.637853988707529,2.7178388476723,2.52973294961282,5.83682522770016,4.39150652613484,68719
"25043","United States",68720,46.013,-97.8041,0.207901150101346,2.69375311297142,2.16333383319283,6.47257508985315,4.55253120853509,68720
"25046","Kazakhstan",68724,50.2203,64.7909,0.0318673078069934,2.02384013814247,0.713365948901218,4.50851625226694,3.17598650936112,68724
"25050","Kazakhstan",68729,49.0536,72.8758,0.112917147733913,2.25101503564796,0.682832994283714,4.50851625226694,3.17598650936112,68729
"25068","Poland",68752,51.918,15.3836,0.463005247134248,2.73052272848348,2.41652295969724,4.79177483365164,3.67849955374174,68752
"25071","Russian Federation",68757,51.918,80.9606,0.234494270357133,2.34338514560194,1.24885146422665,5.32502074550366,3.33487843404016,68757
"25072","Sweden",68758,57.1341,13.587,0.236055746235926,2.63077886898683,2.3043765585587,4.11223623086894,4.48925689329624,68758
"25076","Bosnia and Herzegovina",68764,44.7469,18.9768,0.549977113953026,2.6617000310238,1.73606621058655,0,3.16927450599899,68764
"25078","Turkey",68767,41.3665,35.9474,0.463514165142402,2.44260107393151,1.85625280634883,5.33782451404581,3.5953428256262,68767
"25084","Kazakhstan",68778,52.47,60.2994,0.278070298824575,2.04221443452824,1.27154054890982,4.50851625226694,3.17598650936112,68778
"25085","Kazakhstan",68778,52.47,60.2994,0.278070298824575,2.04221443452824,1.27154054890982,4.50851625226694,3.17598650936112,68778
"25088","Russian Federation",68785,55.1279,42.333,0.195306484784492,2.49958890365209,1.30887915764629,5.32502074550366,3.33487843404016,68785
"25089","Russian Federation",68786,62.5452,44.1297,0.0502742709956722,2.58778777605437,1.2603999420334,5.32502074550366,3.33487843404016,68786
"25090","Belgium",68787,50.2203,6.40043,0.541422804990947,2.65411635277359,2.54982774112153,4.55769964435121,4.40268522001531,68787
"25100","China",68803,44.1032,83.6555,0.390960607738283,1.76516277182107,2.33456091979462,6.95136909386879,2.99627669770714,68803
"25105","Russian Federation",68808,58.0981,46.8246,0.0956673933770464,2.46089784275655,1.2814993186839,5.32502074550366,3.33487843404016,68808
"25107","Kazakhstan",68810,51.918,64.7909,0.214723465589867,2.03759248106104,0.737473233861598,4.50851625226694,3.17598650936112,68810
"25110","China",68815,36.5542,83.6555,0.232197548491211,1.71376046822155,2.33435885769444,6.95136909386879,2.99627669770714,68815
"25114","Canada",68822,53.5535,-111.279,0.417347118186054,2.48397764351291,2.00958035362516,5.43420630841758,4.37324138608759,68822
"25118","United States",68829,42.1292,-120.262,0.164118908547626,2.57918112596995,2.07683643407172,6.47257508985315,4.55253120853509,68829
"25119","Serbia",68830,45.3835,21.6718,0.109293578523227,2.59091212641763,1.43176540307856,0,3.37135451473944,68830
"25121","China",68832,38.6973,100.724,0.587580436322575,2.50801640635645,2.3121343938708,6.95136909386879,2.99627669770714,68832
"25122","Sweden",68833,59.0367,12.6886,0.180452805943095,2.65387264494992,2.08567638469587,4.11223623086894,4.48925689329624,68833
"25127","Kazakhstan",68840,44.7469,80.0623,0.266077490304784,1.86332286012046,1.91794155802419,4.50851625226694,3.17598650936112,68840
"25135","Canada",68852,52.47,-104.991,0.370896405376464,2.43195697119729,1.87671572205009,5.43420630841758,4.37324138608759,68852
"25136","Russian Federation",68856,55.1279,54.9095,0.278753595467004,2.26916534738453,1.2844259556765,5.32502074550366,3.33487843404016,68856
"25139","Kazakhstan",68864,47.8586,46.8246,0.129327288938811,2.50255310433212,1.28322150618221,4.50851625226694,3.17598650936112,68864
"25140","Kazakhstan",68864,47.8586,46.8246,0.129327288938811,2.50255310433212,1.28322150618221,4.50851625226694,3.17598650936112,68864
"25149","Russian Federation",68873,62.1276,44.1297,0.0708770816828417,2.5851450328469,1.2610923422511,5.32502074550366,3.33487843404016,68873
"25152","Russian Federation",68878,57.1341,71.9774,0.207018506298722,2.32548145475768,1.25138618889484,5.32502074550366,3.33487843404016,68878
"25156","Russian Federation",68883,58.0981,35.1465,0.226783962728096,2.58156568562498,1.30232303445528,5.32502074550366,3.33487843404016,68883
"25164","Turkey",68894,40.7431,40.5664,0.36204244146597,2.51234048171965,1.79628972269596,5.33782451404581,3.5953428256262,68894
"25167","Canada",68900,55.1279,-110.381,0.00726172298821912,2.35304335983954,1.85132193829377,5.43420630841758,4.37324138608759,68900
"25168","Canada",68902,48.4596,-79.8378,0.0533172513091053,2.65663999018281,1.31699252715237,5.43420630841758,4.37324138608759,68902
"25172","Denmark",68909,55.1543,14.8081,0.343284517154438,2.67429784988151,1.91769114100579,4.35173834558076,4.5256639530723,68909
"25182","Russian Federation",68922,59.0367,70.1808,0.00462840387514909,2.33084843005233,1.24890827562497,5.32502074550366,3.33487843404016,68922
"25188","Latvia",68929,57.0419,23.3012,0.324314248194908,2.65915754760539,2.2338664791189,3.39724458101039,3.55219028830686,68929
"25195","Russian Federation",68942,59.0367,86.3505,0.0226639839881825,2.54532921060464,1.24034724888766,5.32502074550366,3.33487843404016,68942
"25196","Kazakhstan",68943,51.3591,68.3842,0.213545429305938,2.08813608870055,0.71636012380158,4.50851625226694,3.17598650936112,68943
"25199","Moldova",68946,46.6353,27.96,0.20534323556206,2.65890814848627,1.43356109143195,0,2.73977001704329,68946
"25200","Russian Federation",68948,61.704,50.4179,0.0606978388430222,2.53568585141997,1.25793102332901,5.32502074550366,3.33487843404016,68948
"25202","Austria",68951,48.4596,15.3836,0.496563257038816,2.72398311965102,2.47625556350258,4.3730775921749,4.43130692560771,68951
"25207","Serbia",68956,42.1292,21.6718,0.345045681222733,2.68021136832559,1.76703257739899,0,3.37135451473944,68956
"25208","Norway",68957,59.9502,11.7903,0.273426053488046,2.63277955515374,2.43420205754495,3.68133170596917,4.59846060627,68957
"25211","Hungary",68960,47.2505,18.0785,0.404976014000862,2.73508062295087,2.12180936478226,4.61162773146829,3.74727443427803,68960
"25215","Ukraine",68965,45.2159,37.0039,0.182447571964117,2.71490079798772,1.15266742012965,5.28195781643865,2.91918067636586,68965
"25216","China",68967,35.826,80.9606,0.257474145620041,1.53458509231171,2.33459553942669,6.95136909386879,2.99627669770714,68967
"25218","China",68969,35.826,117.792,0.478836127794531,2.75307668871633,2.44575197601415,6.95136909386879,2.99627669770714,68969
"25221","United States",68974,43.4523,-96.0075,0.0140719522925225,2.8038024693917,1.85928282927151,6.47257508985315,4.55253120853509,68974
"25222","United States",68977,35.0911,-83.4311,0.089938417724309,2.89930741472684,2.01408456597177,6.47257508985315,4.55253120853509,68977
"25226","Kazakhstan",68981,50.7932,78.2657,0.0136396170468481,2.32150473100578,0.684815700023276,4.50851625226694,3.17598650936112,68981
"25230","United States",68986,46.013,-101.397,0.225667530018732,2.52741506308868,2.23472170154217,6.47257508985315,4.55253120853509,68986
"25232","Russian Federation",68990,56.6424,39.6381,0.273827707362197,2.5476355425237,1.31501390246288,5.32502074550366,3.33487843404016,68990
"25235","France",68994,49.5606,0.359261,0.530077022537146,2.74194844391253,2.43951589318672,5.83682522770016,4.39150652613484,68994
"25244","Kazakhstan",69008,53.0152,77.3673,0.183366921712941,2.2683299779082,0.696422750064023,4.50851625226694,3.17598650936112,69008
"25251","China",69015,43.4523,118.69,0.233397640508596,2.59280439366023,2.21833089040537,6.95136909386879,2.99627669770714,69015
"25262","Uzbekistan",69029,42.1292,64.7909,0.00449507403401148,2.11814854918156,2.13949006382156,0,2.72897418472011,69029
"25263","China",69030,38.6973,110.605,0.304020408362892,2.57401748033834,2.34096151369702,6.95136909386879,2.99627669770714,69030
"25268","Bulgaria",69036,43.5937,28.4924,0.296773330599292,2.68344373746724,1.20602874352643,4.30393006427537,3.27061654569879,69036
"25273","United States",69044,46.013,-119.364,0.208360027182142,2.28994180340632,2.05430459097675,6.47257508985315,4.55253120853509,69044
"25285","Russian Federation",69064,56.6424,36.0448,0.267933242728805,2.55872285258824,1.31467693846744,5.32502074550366,3.33487843404016,69064
"25286","China",69066,35.0911,111.503,0.302693582853122,2.75882856720278,2.31771181112682,6.95136909386879,2.99627669770714,69066
"24842","Kazakhstan",68454,47.2505,74.6724,0.00302048569708115,2.48990828065513,0.659058173757644,4.50851625226694,3.17598650936112,68454
"24855","Russian Federation",68472,59.4966,54.0111,0.134336507761198,2.42584269100855,1.26613350233543,5.32502074550366,3.33487843404016,68472
"24918","Norway",68548,65.6666,12.7864,0.024193359767596,2.63483399749637,0.382871388611321,3.68133170596917,4.59846060627,68548
"24933","Canada",68566,49.0536,-105.889,0.344126060185349,2.40800259754015,2.09766229187251,5.43420630841758,4.37324138608759,68566
"25055","Russian Federation",68737,50.7932,137.554,0.138302695007776,2.60766560883497,1.21282544209931,5.32502074550366,3.33487843404016,68737
"25060","Russian Federation",68743,51.918,135.758,0.0198948283020908,2.606029292337,1.24942721455864,5.32502074550366,3.33487843404016,68743
"25093","Russian Federation",68794,58.5705,55.8078,0.172456970605072,2.47155363399821,1.19280234813411,5.32502074550366,3.33487843404016,68794
"25143","China",68867,37.9899,86.3505,0.0626569445064555,1.82803811045262,2.33421562635507,6.95136909386879,2.99627669770714,68867
"25260","Russian Federation",69026,48.4596,132.165,0.194976599150319,2.64071799365824,1.25529647074176,5.32502074550366,3.33487843404016,69026
"25293","United States",69075,47.8586,-117.567,0.286790831961818,2.2691166614558,2.18887834979143,6.47257508985315,4.55253120853509,69075
"25294","France",69077,46.6353,-0.786089,0.580636732835367,2.69552076377378,2.41377897093865,5.83682522770016,4.39150652613484,69077
"25295","Canada",69078,55.6394,-112.177,0.0262415286218172,2.42479416254633,1.976329683127,5.43420630841758,4.37324138608759,69078
