Microp_Field_ID,Family,Database,Taxon,G_Taxon,Database.1,common.name,wild.cultivated,Herbaceous.woody,Reference,Notes,Root_Trait_Count,Database_Groot,Coarse_root_fine_root_mass_ratio,Fine_root_mass_leaf_mass_ratio,Lateral_spread,Mean_Root_diameter,Net_nitrogen_uptake_rate,Root_branching_density,Root_branching_ratio,Root_C_concentration,Root_C_N_ratio,Root_Ca_concentration,Root_cortex_thickness,Root_dry_matter_content,Root_K_concentration,Root_length_density_volume,Root_lifespan_mean,Root_lifespan_median,Root_lignin_concentration,Root_litter_mass_loss_rate,Root_mass_density,Root_mass_fraction,Root_Mg_concentration,Root_Mn_concentration,Root_mycorrhizal.colonization,Root_N_concentration,Root_N_P_ratio,Root_P_concentration,Root_production,Root_stele_diameter,Root_stele_fraction,Root_tissue_density,Root_total_structural_carbohydrate_concentration,Root_turnover_rate,Root_vessel_diameter,Root_xylem_vessel_number,Rooting_depth,Specific_root_area,Specific_root_length,Specific_root_respiration,,Growth.direction..orthotropic.plagiotropic.ageotropic.,Phyllotaxis..spiral.opposite.,Branching.type..monoopdial.sympodial.,Branching.position..acrotony.mesotony.basitony.,Flowering.of.each.axis..terminal.lateral.none.,Meristem.functioning.for.each.axis..indeterminate.determinate.,Branching.mechanism..continuous.rhythmic.diffuse.absent.,Short.shoots,Number.of.axes.orders,Number.of.types.of.axes,Reiteration,Basal.branching
1851,Malvaceae,Guillame,Theobroma speciosum,Theobroma speciosum,MICROP,Cacao tree wild relative 2,Wild,Woody,Whitlock & Baum 1999,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1925,Malvaceae,Guillame,Theobroma velutinum ,Theobroma velutinum ,MICROP,Mocambo tree wild relative 1,Wild,Woody,Whitlock & Baum 1999,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1558,Gramineae,Guillame,Thinopyrum intermedium  ,Thinopyrum intermedium  ,MICROP,Intermediate wheatgrass wild relative 1,Wild,Graminoid,Guo et al. 2016,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1557,Gramineae,Guillame,Thinopyrum intermedium subsp. intermedium,Thinopyrum intermedium subsp. intermedium,MICROP,Intermediate wheatgrass,Cultivated,Graminoid,Guo et al. 2016,Note: subspecies not in phylogeny,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1559,Gramineae,Guillame,Thinopyrum ponticum,Thinopyrum ponticum,MICROP,Intermediate wheatgrass wild relative 2,Wild,Graminoid,Guo et al. 2016,,1,Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07,,,,,,,,,,,,,,NA,,
1998,Muntingiaceae ,Guillame,Thymelaea hirsuta,Thymelaea hirsuta,MICROP,Jamaican cherry wild relative 2,Wild,Woody,Nickrent 2007,,6,Groot,,,,0.3998,,,,,,,,0.329366555,,,,,,,,,,,,,,,,,,0.52047564,,,,,3.5,195.8646056,5.337819642,,,,,,,,,,,,NA,,
1742,Lamiaceae,Guillame,Thymus daenensis,Thymus daenensis,MICROP,Thyme wild relative 1,Wild,Woody,Soorni et al. 2019,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1769,Lamiaceae,Guillame,Thymus daenensis,Thymus daenensis,MICROP,Caraway thyme wild relative 1,Wild,Woody,theplantlist.org,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1768,Lamiaceae,Guillame,Thymus herba barona ,Thymus herba barona ,MICROP,Caraway thyme,Cultivated,Woody,theplantlist.org,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1743,Lamiaceae,Guillame,Thymus persicus,Thymus persicus,MICROP,Thyme wild relative 2,Wild,Woody,Soorni et al. 2019,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1770,Lamiaceae,Guillame,Thymus persicus,Thymus persicus,MICROP,Caraway thyme wild relative 2,Wild,Woody,theplantlist.org,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1741,Lamiaceae,Guillame,Thymus vulgaris,Thymus vulgaris,MICROP,Thyme,Cultivated,Woody,Soorni et al. 2019,,1,Groot,,,,,,,,,,,,,,,,,,,,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1133,Fabaceae,Guillame,Tipuana tipu ,Tipuana tipu ,MICROP,Tahitian chestnut wild relative 2,Wild,Woody,Cardoso et al. 2012,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
521,Basellaceae,Guillame,Tournonia hookeriana,Tournonia hookeriana,MICROP,Ulluco wild relative 1,Wild,Herbaceous,Eriksson 2007,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
232,Apiaceae,Guillame,Trachyspermum ammi,Trachyspermum ammi,MICROP,Ajwain,Cultivated,Herbaceous,Katz-Downie et al. 1999,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1832,Lythraceae,Guillame,Trapa bicornis,Trapa bicornis,MICROP,Water chestnut wild relative 1,Wild,Herbaceous,Sun et al. 2020,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1833,Lythraceae,Guillame,Trapa incisa,Trapa incisa,MICROP,Water chestnut wild relative 2,Wild,Herbaceous,Sun et al. 2020,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1831,Lythraceae,Guillame,Trapa natans,Trapa natans,MICROP,Water chestnut,Cultivated,Herbaceous,Sun et al. 2020,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
898,Cucurbitaceae,Guillame,Trichosanthes baviensis ,Trichosanthes baviensis ,MICROP,Japanese snake gourd wild relative 2,Wild,,de Boer et al. 2012,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
887,Cucurbitaceae,Guillame,Trichosanthes cucumerina ,Trichosanthes cucumerina ,MICROP,Snake gourd ,Cultivated,,de Boer et al. 2012,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
895,Cucurbitaceae,Guillame,Trichosanthes dioica,Trichosanthes dioica,MICROP,Heterosonia wild relative 2,Wild,,Chomicki et al. 2020,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
889,Cucurbitaceae,Guillame,Trichosanthes dioica ,Trichosanthes dioica ,MICROP,Snake gourd wild relative 2,Wild,,de Boer et al. 2012,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
897,Cucurbitaceae,Guillame,Trichosanthes holtzei,Trichosanthes holtzei,MICROP,Japanese snake gourd wild relative 1,Wild,,de Boer et al. 2012,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
890,Cucurbitaceae,Guillame,Trichosanthes kirilowii,Trichosanthes kirilowii,MICROP,Chinese cucumber ,Cultivated,,de Boer et al. 2012,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
892,Cucurbitaceae,Guillame,Trichosanthes miyagii,Trichosanthes miyagii,MICROP,Chinese cucumber wild relative 2,Wild,,de Boer et al. 2012,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
891,Cucurbitaceae,Guillame,Trichosanthes multiloba ,Trichosanthes multiloba ,MICROP,Chinese cucumber wild relative 1,Wild,,de Boer et al. 2012,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
888,Cucurbitaceae,Guillame,Trichosanthes nervifolia ,Trichosanthes nervifolia ,MICROP,Snake gourd wild relative 1,Wild,,de Boer et al. 2012,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
896,Cucurbitaceae,Guillame,Trichosanthes pilosa,Trichosanthes pilosa,MICROP,Japanese snake gourd ,Cultivated,,de Boer et al. 2012,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1191,Fabaceae,Guillame,Trifolium alexandrinum,Trifolium alexandrinum,MICROP,Egyptian clover,Cultivated,Herbaceous,Ellison et al. 2006,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1194,Fabaceae,Guillame,Trifolium ambiguum,Trifolium ambiguum,MICROP,Kura clover ,Cultivated,Herbaceous,Ellison et al. 2006,,5,Groot,,,,0.946686143,,,,,,,,,,,,,,,,,,,155,,,,,,,0.026701851,,,,,,3308.375641,665.6878711,,,,,,,,,,,,NA,,
1219,Fabaceae,Guillame,Trifolium batmanicum ,Trifolium batmanicum ,MICROP,Sub clover wild relative 1,Wild,Herbaceous,Ellison et al. 2006,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1192,Fabaceae,Guillame,Trifolium berytheum,Trifolium berytheum,MICROP,Egyptian clover wild relative 1,Wild,Herbaceous,Ellison et al. 2006,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1198,Fabaceae,Guillame,Trifolium bullatum,Trifolium bullatum,MICROP,Strawberry clover wild relative 1,Wild,Herbaceous,Ellison et al. 2006,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1217,Fabaceae,Guillame,Trifolium cheranganiense,Trifolium cheranganiense,MICROP,Kenya clover wild relative 2,Wild,Herbaceous,Ellison et al. 2006,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1213,Fabaceae,Guillame,Trifolium clusii ,Trifolium clusii ,MICROP,Persian clover wild relative 1,Wild,Herbaceous,Ellison et al. 2006,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1197,Fabaceae,Guillame,Trifolium fragiferum,Trifolium fragiferum,MICROP,Strawberry clover,Cultivated,Herbaceous,Ellison et al. 2006,,15,Groot,,,16.9,3.4085,222.5015104,,,2171.606507,76.68844675,,,,,19.61490211,,,,,0.001726921,0.958381432,,,26,141.5489179,,,,596.47,0.365346155,0.6412,,,,,,5487.893053,842.4639156,,,,,,,,,,,,NA,,
1220,Fabaceae,Guillame,Trifolium globosum,Trifolium globosum,MICROP,Sub clover wild relative 2,Wild,Herbaceous,Ellison et al. 2006,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1211,Fabaceae,Guillame,Trifolium heldreichianum,Trifolium heldreichianum,MICROP,Red clover wild relative 2,Wild,Herbaceous,Ellison et al. 2006,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1200,Fabaceae,Guillame,Trifolium hybridum,Trifolium hybridum,MICROP,Alsike clover ,Cultivated,Herbaceous,Ellison et al. 2006,,14,Groot,,,,1.6725,135.0331718,,,2027.336703,75.07456379,,,,,49.08615066,,,,,0.002746132,0.896562977,,,60,143.4171051,,,,83.33,0.077154321,0.435,,,,,,9041.349571,1064.986425,,,,,,,,,,,,NA,,
1203,Fabaceae,Guillame,Trifolium incarnatum,Trifolium incarnatum,MICROP,Crimson clover,Cultivated,Herbaceous,Ellison et al. 2006,,3,Groot,,,,0.550523888,,,,,,,,,,,,,,,,0.51,,,,,,,,,,,,,,,,,526.1595545,,,,,,,,,,,,NA,,
1208,Fabaceae,Guillame,Trifolium israeliticum,Trifolium israeliticum,MICROP,Hungarian clover wild relative 2,Wild,Herbaceous,Ellison et al. 2006,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1207,Fabaceae,Guillame,Trifolium leucanthum ,Trifolium leucanthum ,MICROP,Hungarian clover wild relative 1,Wild,Herbaceous,Ellison et al. 2006,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1216,Fabaceae,Guillame,Trifolium masaiense,Trifolium masaiense,MICROP,Kenya clover wild relative 1,Wild,Herbaceous,Ellison et al. 2006,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1195,Fabaceae,Guillame,Trifolium montanum subsp. humboldtianum,Trifolium montanum subsp. humboldtianum,MICROP,Kura clover wild relative 1,Wild,Herbaceous,Ellison et al. 2006,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1196,Fabaceae,Guillame,Trifolium montanum subsp. montanum,Trifolium montanum subsp. montanum,MICROP,Kura clover wild relative 2,Wild,Herbaceous,Ellison et al. 2006,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1053,Fabaceae,Guillame,Trifolium occidentale,Trifolium occidentale,MICROP,White clover wild relative 1,Wild,Herbaceous,Ellison et al. 2006,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1201,Fabaceae,Guillame,Trifolium ornithopodioides,Trifolium ornithopodioides,MICROP,Alsike clover wild relative 1,Wild,Herbaceous,Ellison et al. 2006,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1054,Fabaceae,Guillame,Trifolium pallescens,Trifolium pallescens,MICROP,White clover wild relative 2,Wild,Herbaceous,Ellison et al. 2006,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1206,Fabaceae,Guillame,Trifolium pannonicum,Trifolium pannonicum,MICROP,Hungarian clover,Cultivated,Herbaceous,Ellison et al. 2006,,1,Groot,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1209,Fabaceae,Guillame,Trifolium pratense,Trifolium pratense,MICROP,Red clover ,Cultivated,Herbaceous,Ellison et al. 2006,,18,Groot,,,,4.58312733,240.4061393,5.815473098,,2414.932662,107.3502732,,,0.16,,37.4788329,,,186.2,,0.002722091,3.178017457,,,781.7,184.041826,,,,98.5256667,0.196132128,2.277761356,416.2,,,,,10735.47995,3242.828713,,,,,,,,,,,,NA,,
1052,Fabaceae,Guillame,Trifolium repens,Trifolium repens,MICROP,White clover,Cultivated,Herbaceous,Ellison et al. 2006,,20,Groot,,,26.5,8.13208433,106.923808,32.33562162,,8450.13087,72.86959496,,,0.258019871,,32.25884932,,,25.72303866,,0.001855725,12.54395138,,,690.2,560.796245,,,,687.6426666,0.853191823,3.240244326,,,,,21.81,13354.63838,7774.567658,51.1992,,Plagiotropic,Spiral,Monopodial,Basitonic,Lateral,Indeterminate,Continuous,Absent,2,1,Present,
1212,Fabaceae,Guillame,Trifolium resupinatum,Trifolium resupinatum,MICROP,Persian clover ,Cultivated,Herbaceous,Ellison et al. 2006,,4,Groot,,,,0.142,,,,,,,,,,,,,,,,,,,80,,,,,,,0.212,,,,,,1.34,,,,,,,,,,,,,NA,,
1215,Fabaceae,Guillame,Trifolium semipilosum,Trifolium semipilosum,MICROP,Kenya clover,Cultivated,Herbaceous,Ellison et al. 2006,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1199,Fabaceae,Guillame,Trifolium somalense,Trifolium somalense,MICROP,Strawberry clover wild relative 2,Wild,Herbaceous,Ellison et al. 2006,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1202,Fabaceae,Guillame,Trifolium spumosum,Trifolium spumosum,MICROP,Alsike clover wild relative 2,Wild,Herbaceous,Ellison et al. 2006,,2,Groot,,,,0.622022109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.3913319,,,,,,,,,,,,NA,,
1210,Fabaceae,Guillame,Trifolium squamosum,Trifolium squamosum,MICROP,Red clover wild relative 1,Wild,Herbaceous,Ellison et al. 2006,,3,Groot,,,,0.172,,,,,,,,,,,,,,,,,,,,,,,,,,0.269,,,,,,0.87,,,,,,,,,,,,,NA,,
1204,Fabaceae,Guillame,Trifolium stellatum,Trifolium stellatum,MICROP,Crimson clover wild relative 1,Wild,Herbaceous,Ellison et al. 2006,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1205,Fabaceae,Guillame,Trifolium striatum,Trifolium striatum,MICROP,Crimson clover wild relative 2,Wild,Herbaceous,Ellison et al. 2006,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1218,Fabaceae,Guillame,Trifolium subterraneum,Trifolium subterraneum,MICROP,Sub clover,Cultivated,Herbaceous,Ellison et al. 2006,,11,Groot,2.306480351,,,18.71936596,,,,,,,,0.3434,,,,,,,0.351416405,15.18824486,,,866.2795567,,,67.09641351,,,,2.299543592,,,,,1.006,1.28,6378.936423,,,,,,,,,,,,NA,,
1214,Fabaceae,Guillame,Trifolium tomentosum,Trifolium tomentosum,MICROP,Persian clover wild relative 2,Wild,Herbaceous,Ellison et al. 2006,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1193,Fabaceae,Guillame,Trifolium vavilovii,Trifolium vavilovii,MICROP,Egyptian clover wild relative 2,Wild,Herbaceous,Ellison et al. 2006,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1223,Fabaceae,Guillame,Trigonella calliceras,Trigonella calliceras,MICROP,Fenugreek wild relative 2,Wild,Herbaceous,Bena 2001,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1221,Fabaceae,Guillame,Trigonella foenum-graecum,Trigonella foenum-graecum,MICROP,Fenugreek,Cultivated,Herbaceous,Bena 2001,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
2533,Rutaceae,Guillame,Triphasia trifolia ,Triphasia trifolia ,MICROP,Limeberry ,Cultivated,Woody,Mou et al. 2018,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1601,Gramineae,Guillame,Tripsacum cundinamarce,Tripsacum cundinamarce,MICROP,Eastern gamagrass wild relative 2,Wild,Graminoid,Larson & Doebley 1994,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1599,Gramineae,Guillame,Tripsacum dactyloides,Tripsacum dactyloides,MICROP,Eastern gamagrass,Cultivated,Graminoid,Larson & Doebley 1994,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1600,Gramineae,Guillame,Tripsacum floridanum,Tripsacum floridanum,MICROP,Eastern gamagrass wild relative 1,Wild,Graminoid,Larson & Doebley 1994,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
2556,Sapindaceae,Guillame,Tristira triptera ,Tristira triptera ,MICROP,Lychee wild relative 2,Wild,Woody,Harrington et al. 2005,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1407,Gramineae,Guillame,Triticum aestivum,Triticum aestivum,MICROP,Wheat ,cultivated,Graminoid,Golovnina et al. 2007,,12,Groot,,,,,,,,1880.3,327.6528686,,,0.3777,,,,,383,3.725,,20.409,,,0,62.1,,,1349.571429,,,,2345,2.497,,,1,,,,,Orthotropic,Distichous,Monopodial,Basitonic,Terminal,Determinate,Continuous,Absent,2,1,Present,
1409,Gramineae,Guillame,Triticum antiquorum,Triticum antiquorum,MICROP,Wheat wild relative 2,wild,Graminoid,Golovnina et al. 2007,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1540,Gramineae,Guillame,Triticum antiquorum ,Triticum antiquorum ,MICROP,Dwarf wheat wild relative 1,Wild,Graminoid,Golovnina et al. 2007,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1411,Gramineae,Guillame,Triticum boeticum,Triticum boeticum,MICROP,Einkorn wheat wild relative 1,wild,Graminoid,Golovnina et al. 2007,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthotropic,Distichous,Monopodial,Basitonic,Terminal,Determinate,Continuous,Absent,2,1,Present,
1656,Gramineae,Guillame,Triticum carthlicum,Triticum carthlicum,MICROP,Persian wheat ,Cultivated,Graminoid,Golovnina et al. 2007,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1408,Gramineae,Guillame,Triticum compactum,Triticum compactum,MICROP,Wheat wild relative 1,wild,Graminoid,Golovnina et al. 2007,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1535,Gramineae,Guillame,Triticum dicoccoides,Triticum dicoccoides,MICROP,Durum wheat wild relative 2,Wild,Graminoid,Petersen et al. 2006,,4,Groot,,,,0.562,,,,,,,,,,,,,,,,0.434,,,,,,,,,,0.051,,,,,,,79.209,,,,,,,,,,,,NA,,
1546,Gramineae,Guillame,Triticum dicoccoides,Triticum dicoccoides,MICROP,Turgidum wild relative 1,Wild,Graminoid,Petersen et al. 2006,,4,Groot,,,,0.562,,,,,,,,,,,,,,,,0.434,,,,,,,,,,0.051,,,,,,,79.209,,,,,,,,,,,,NA,,
1570,Gramineae,Guillame,Triticum dicoccoides,Triticum dicoccoides,MICROP,Emmer wheat wild relative 1,Wild,Graminoid,Golovnina et al. 2007,,4,Groot,,,,0.562,,,,,,,,,,,,,,,,0.434,,,,,,,,,,0.051,,,,,,,79.209,,,,,,,,,,,,NA,,
1541,Gramineae,Guillame,Triticum dicoccum,Triticum dicoccum,MICROP,Dwarf wheat wild relative 2,Wild,Graminoid,Golovnina et al. 2007,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1533,Gramineae,Guillame,Triticum durum,Triticum durum,MICROP,Durum wheat ,Cultivated,Graminoid,Petersen et al. 2006,,5,Groot,,,,0.512,,,,,,,,,,,,,,,,0.425,,,40,,,,,,,0.084,,,,,,,59.664,,,,,,,,,,,,NA,,
1657,Gramineae,Guillame,Triticum ispahanicum,Triticum ispahanicum,MICROP,Persian wheat wild relative 1,Wild,Graminoid,Golovnina et al. 2007,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1538,Gramineae,Guillame,Triticum karamyschevii,Triticum karamyschevii,MICROP,Spelt wild relative 2,Wild,Graminoid,Golovnina et al. 2007,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1544,Gramineae,Guillame,Triticum kiharae,Triticum kiharae,MICROP,Timopheev's wheat wild relative 2,Wild,Graminoid,Golovnina et al. 2007,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1410,Gramineae,Guillame,Triticum monococcum,Triticum monococcum,MICROP,Einkorn wheat  ,cultivated,Graminoid,Golovnina et al. 2007,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthotropic,Distichous,Monopodial,Basitonic,Terminal,Determinate,Continuous,Absent,2,1,Present,
1658,Gramineae,Guillame,Triticum polonicum,Triticum polonicum,MICROP,Persian wheat wild relative 2,Wild,Graminoid,Golovnina et al. 2007,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1536,Gramineae,Guillame,Triticum spelta,Triticum spelta,MICROP,Spelt,Cultivated,Graminoid,Golovnina et al. 2007,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1537,Gramineae,Guillame,Triticum spelta subsp. yunnanense,Triticum spelta subsp. yunnanense,MICROP,Spelt wild relative 1,Wild,Graminoid,Golovnina et al. 2007,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1539,Gramineae,Guillame,Triticum sphaerococcum,Triticum sphaerococcum,MICROP,Dwarf wheat ,Cultivated,Graminoid,Golovnina et al. 2007,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1543,Gramineae,Guillame,Triticum timococcum,Triticum timococcum,MICROP,Timopheev's wheat wild relative 1,Wild,Graminoid,Golovnina et al. 2007,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1542,Gramineae,Guillame,Triticum timopheevii,Triticum timopheevii,MICROP,Timopheev's wheat,Cultivated,Graminoid,Golovnina et al. 2007,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1571,Gramineae,Guillame,Triticum turanicum ,Triticum turanicum ,MICROP,Emmer wheat wild relative 2,Wild,Graminoid,Golovnina et al. 2007,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1534,Gramineae,Guillame,Triticum turgidum,Triticum turgidum,MICROP,Durum wheat wild relative 1,Wild,Graminoid,Petersen et al. 2006,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1545,Gramineae,Guillame,Triticum turgidum,Triticum turgidum,MICROP,Turgidum,Cultivated,Graminoid,Petersen et al. 2006,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1569,Gramineae,Guillame,Triticum turgidum subsp. dicoccum,Triticum turgidum subsp. dicoccum,MICROP,Emmer wheat,Cultivated,Graminoid,Golovnina et al. 2007,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1412,Gramineae,Guillame,Triticum urartu,Triticum urartu,MICROP,Einkorn wheat wild relative 2,wild,Graminoid,Golovnina et al. 2007,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
1547,Gramineae,Guillame,Triticum urartu,Triticum urartu,MICROP,Turgidum wild relative 2,Wild,Graminoid,Petersen et al. 2006,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
